merchantid,merchantSlug,businessType,Industry,customerSegment,market,First_Shipment_Month,Delivery_Month,Delivery_Year,delivery_quarter,GMV,First_Shipment_Quarter_Year,Delivery_Month_Year,Delivery_Quarter_Year
ZT7NfC1YFVjMNkIf20kc,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,11,2021,$4.00,2178.495,2021-03-01,11-2021,4-2021
uq2FendiLZj3Ymzu9okk,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,3,2022,$1.00,2770.620006,2021-04-01,3-2022,1-2022
uq2FendiLZj3Ymzu9okk,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,2,2022,$1.00,2499.093359,2021-04-01,2-2022,1-2022
uq2FendiLZj3Ymzu9okk,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,4,2022,$2.00,1928.331377,2021-04-01,4-2022,2-2022
rakNrAv6YSg5SUU9LNZs,quammie,eCommerce,Other,Small Business,Calgary,2022-02-01,3,2022,$1.00,7.112259,2022-01-01,3-2022,1-2022
rakNrAv6YSg5SUU9LNZs,quammie,eCommerce,Other,Small Business,Calgary,2022-02-01,2,2022,$1.00,14.148036,2022-01-01,2-2022,1-2022
s1pXhsM1FARejRQrBHhE,melanie-auld,Retail,Jewlery,Small Business,Vancouver,2021-04-01,5,2022,$2.00,23.23485195,2021-02-01,5-2022,2-2022
s1pXhsM1FARejRQrBHhE,melanie-auld,Retail,Jewlery,Small Business,Vancouver,2021-04-01,4,2022,$2.00,141.7460085,2021-02-01,4-2022,2-2022
s1pXhsM1FARejRQrBHhE,melanie-auld,Retail,Jewlery,Small Business,Vancouver,2021-04-01,3,2022,$1.00,155.292224,2021-02-01,3-2022,1-2022
s1pXhsM1FARejRQrBHhE,melanie-auld,Retail,Jewlery,Small Business,Vancouver,2021-04-01,1,2022,$1.00,307.3773491,2021-02-01,1-2022,1-2022
s1pXhsM1FARejRQrBHhE,melanie-auld,Retail,Jewlery,Small Business,Vancouver,2021-04-01,2,2022,$1.00,361.7024004,2021-02-01,2-2022,1-2022
sxLwtVlZo7OnhxXAfNEl,nobis-ca,Retail,Apparel,Small Business,Toronto,2021-04-01,6,2021,$2.00,36.45,2021-02-01,6-2021,2-2021
nYbpNbyyluNsZ4S6bIYb,sick-kids,Retail,Health & Wellness,Midmarket,Toronto,2021-12-01,12,2021,$4.00,32.6025,2021-04-01,12-2021,4-2021
nYbpNbyyluNsZ4S6bIYb,sick-kids,Retail,Health & Wellness,Midmarket,Toronto,2021-12-01,1,2022,$1.00,77.628544,2021-04-01,1-2022,1-2022
nYbpNbyyluNsZ4S6bIYb,sick-kids,Retail,Health & Wellness,Midmarket,Toronto,2021-12-01,2,2022,$1.00,1352.0885,2021-04-01,2-2022,1-2022
nYbpNbyyluNsZ4S6bIYb,sick-kids,Retail,Health & Wellness,Midmarket,Toronto,2021-12-01,3,2022,$1.00,417.0865753,2021-04-01,3-2022,1-2022
Yg1VXFsH6hgrUdVORNFY,brave-soles-cad,eCommerce,Apparel,Small Business,Toronto,2021-04-01,7,2021,$3.00,5.8725,2021-02-01,7-2021,3-2021
Yg1VXFsH6hgrUdVORNFY,brave-soles-cad,eCommerce,Apparel,Small Business,Toronto,2021-04-01,6,2021,$2.00,46.98,2021-02-01,6-2021,2-2021
Yg1VXFsH6hgrUdVORNFY,brave-soles-cad,eCommerce,Apparel,Small Business,Toronto,2021-04-01,5,2021,$2.00,58.725,2021-02-01,5-2021,2-2021
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,4,2022,$2.00,11.871525,2021-03-01,4-2022,2-2022
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,10,2021,$4.00,17599.275,2021-03-01,10-2021,4-2021
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,12,2021,$4.00,16083.5625,2021-03-01,12-2021,4-2021
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,3,2022,$1.00,24762.51508,2021-03-01,3-2022,1-2022
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,9,2021,$3.00,6725.15865,2021-03-01,9-2021,3-2021
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,2,2022,$1.00,24921.17591,2021-03-01,2-2022,1-2022
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,1,2022,$1.00,20778.5076,2021-03-01,1-2022,1-2022
wbfj39GHEtuNb9LlqKKH,natura-market,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-09-01,11,2021,$4.00,21672.5625,2021-03-01,11-2021,4-2021
fNHCAn18oCxsDPrXn76Y,house-of-knives,eCommerce,Furniture & Home Goods,Midmarket,Vancouver,2021-12-01,12,2021,$4.00,2012.202,2021-04-01,12-2021,4-2021
fNHCAn18oCxsDPrXn76Y,house-of-knives,eCommerce,Furniture & Home Goods,Midmarket,Vancouver,2021-12-01,4,2022,$2.00,421.4233088,2021-04-01,4-2022,2-2022
fNHCAn18oCxsDPrXn76Y,house-of-knives,eCommerce,Furniture & Home Goods,Midmarket,Vancouver,2021-12-01,2,2022,$1.00,635.1367761,2021-04-01,2-2022,1-2022
fNHCAn18oCxsDPrXn76Y,house-of-knives,eCommerce,Furniture & Home Goods,Midmarket,Vancouver,2021-12-01,3,2022,$1.00,748.2096468,2021-04-01,3-2022,1-2022
fNHCAn18oCxsDPrXn76Y,house-of-knives,eCommerce,Furniture & Home Goods,Midmarket,Vancouver,2021-12-01,1,2022,$1.00,1278.66886,2021-04-01,1-2022,1-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,4,2022,$2.00,2876.866225,2021-03-01,4-2022,2-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,5,2022,$2.00,2650.952606,2021-03-01,5-2022,2-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,6,2022,$2.00,87.5685375,2021-03-01,6-2022,2-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,1,2022,$1.00,7113.30944,2021-03-01,1-2022,1-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,9,2021,$3.00,4496.067,2021-03-01,9-2021,3-2021
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,2,2022,$1.00,3216.045083,2021-03-01,2-2022,1-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,8,2021,$3.00,3414.6765,2021-03-01,8-2021,3-2021
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,3,2022,$1.00,3419.297539,2021-03-01,3-2022,1-2022
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,10,2021,$4.00,3707.8155,2021-03-01,10-2021,4-2021
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,7,2021,$3.00,2483.217,2021-03-01,7-2021,3-2021
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,12,2021,$4.00,9733.2435,2021-03-01,12-2021,4-2021
aNjmJvCpk730lnwIeQlp,lush-van,eCommerce,Personal Care / Cosmetics,Small Business,Vancouver,2021-07-01,11,2021,$4.00,5562.432,2021-03-01,11-2021,4-2021
87z9FLZD02XGuuNUsH6N,marsatta-chocolates,Retail,Ambient:Food & Beverage,Small Business,Los Angeles,2021-07-01,7,2021,$3.00,9.95,2021-03-01,7-2021,3-2021
87z9FLZD02XGuuNUsH6N,marsatta-chocolates,Retail,Ambient:Food & Beverage,Small Business,Los Angeles,2021-07-01,11,2021,$4.00,9.95,2021-03-01,11-2021,4-2021
87z9FLZD02XGuuNUsH6N,marsatta-chocolates,Retail,Ambient:Food & Beverage,Small Business,Los Angeles,2021-07-01,8,2021,$3.00,29.85,2021-03-01,8-2021,3-2021
yal4NGcivFSBAHGBCqM7,kendall-co,Retail,Furniture & Home Goods,Midmarket,Toronto,2021-11-01,1,2022,$1.00,6.733088,2021-04-01,1-2022,1-2022
yal4NGcivFSBAHGBCqM7,kendall-co,Retail,Furniture & Home Goods,Midmarket,Toronto,2021-11-01,2,2022,$1.00,6.681017,2021-04-01,2-2022,1-2022
yal4NGcivFSBAHGBCqM7,kendall-co,Retail,Furniture & Home Goods,Midmarket,Toronto,2021-11-01,3,2022,$1.00,20.1514005,2021-04-01,3-2022,1-2022
yal4NGcivFSBAHGBCqM7,kendall-co,Retail,Furniture & Home Goods,Midmarket,Toronto,2021-11-01,12,2021,$4.00,137.7162,2021-04-01,12-2021,4-2021
yal4NGcivFSBAHGBCqM7,kendall-co,Retail,Furniture & Home Goods,Midmarket,Toronto,2021-11-01,11,2021,$4.00,151.4862,2021-04-01,11-2021,4-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,3,2022,$1.00,32528.39069,2021-02-01,3-2022,1-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,4,2022,$2.00,16005.41161,2021-02-01,4-2022,2-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,5,2022,$2.00,17305.80033,2021-02-01,5-2022,2-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,6,2022,$2.00,368.6752187,2021-02-01,6-2022,2-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,8,2021,$3.00,14753.1294,2021-02-01,8-2021,3-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,2,2022,$1.00,34794.51646,2021-02-01,2-2022,1-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,1,2022,$1.00,35154.54558,2021-02-01,1-2022,1-2022
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,12,2021,$4.00,86726.3517,2021-02-01,12-2021,4-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,11,2021,$4.00,81260.1315,2021-02-01,11-2021,4-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,9,2021,$3.00,21046.4811,2021-02-01,9-2021,3-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,10,2021,$4.00,29952.4311,2021-02-01,10-2021,4-2021
UTNCmtOKBobCAd0sUXfV,andsonschoc,Retail,Ambient: Food & Beverage,Small Business,Los Angeles,2021-06-01,6,2021,$2.00,7.695,2021-02-01,6-2021,2-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,5,2021,$2.00,14722.5357,2021-02-01,5-2021,2-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,7,2021,$3.00,13622.5314,2021-02-01,7-2021,3-2021
NbNIClWR3Qm3HIafM9CD,nls-mountain,3PL,Logistics,Midmarket,Toronto,2021-04-01,6,2021,$2.00,21521.4165,2021-02-01,6-2021,2-2021
upp8DSiSZDIuedfwwHqt,naturally-urban-pet-food-delivery,Retail,Pet Food & Supplies,Midmarket,Vancouver,2022-01-01,5,2022,$2.00,187.3966702,2022-01-01,5-2022,2-2022
upp8DSiSZDIuedfwwHqt,naturally-urban-pet-food-delivery,Retail,Pet Food & Supplies,Midmarket,Vancouver,2022-01-01,2,2022,$1.00,298.9794408,2022-01-01,2-2022,1-2022
upp8DSiSZDIuedfwwHqt,naturally-urban-pet-food-delivery,Retail,Pet Food & Supplies,Midmarket,Vancouver,2022-01-01,4,2022,$2.00,423.8134425,2022-01-01,4-2022,2-2022
upp8DSiSZDIuedfwwHqt,naturally-urban-pet-food-delivery,Retail,Pet Food & Supplies,Midmarket,Vancouver,2022-01-01,3,2022,$1.00,430.2916695,2022-01-01,3-2022,1-2022
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,10,2021,$4.00,54.675,2021-02-01,10-2021,4-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,6,2021,$2.00,56.7,2021-02-01,6-2021,2-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,8,2021,$3.00,72.9,2021-02-01,8-2021,3-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,9,2021,$3.00,89.1,2021-02-01,9-2021,3-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,7,2021,$3.00,105.3,2021-02-01,7-2021,3-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,11,2021,$4.00,133.65,2021-02-01,11-2021,4-2021
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,1,2022,$1.00,118.8192,2021-02-01,1-2022,1-2022
qiGtiUSVup834PLbFWKv,carbon-computing-apple-specialist,Retail,Technology / Tech Gadgets,Small Business,Toronto,2021-06-01,12,2021,$4.00,196.425,2021-02-01,12-2021,4-2021
GSir8rGnhy8TZKxcozbE,seko-lax,3PL,Logistics,Whale,Los Angeles,2022-03-01,4,2022,$2.00,8,2022-01-01,4-2022,2-2022
GSir8rGnhy8TZKxcozbE,seko-lax,3PL,Logistics,Whale,Los Angeles,2022-03-01,3,2022,$1.00,0.4,2022-01-01,3-2022,1-2022
GSir8rGnhy8TZKxcozbE,seko-lax,3PL,Logistics,Whale,Los Angeles,2022-03-01,5,2022,$2.00,180,2022-01-01,5-2022,2-2022
UNVM2dbCmQ7BuNqTC5p7,delivery-solutions,3PL,Logistics,Enterprise,Toronto,2021-12-01,12,2021,$4.00,8.1,2021-04-01,12-2021,4-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,1,2022,$1.00,1797.116636,2021-02-01,1-2022,1-2022
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,6,2021,$2.00,1989.36,2021-02-01,6-2021,2-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,12,2021,$4.00,2230.254,2021-02-01,12-2021,4-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,3,2022,$1.00,754.6106799,2021-02-01,3-2022,1-2022
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,2,2022,$1.00,956.4543937,2021-02-01,2-2022,1-2022
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,9,2021,$3.00,1125.9891,2021-02-01,9-2021,3-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,10,2021,$4.00,1222.8732,2021-02-01,10-2021,4-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,11,2021,$4.00,2955.2931,2021-02-01,11-2021,4-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,7,2021,$3.00,1240.92,2021-02-01,7-2021,3-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,5,2021,$2.00,3088.935,2021-02-01,5-2021,2-2021
yGI10JvizK0xKc2OwNgz,tinytrendsetter,eCommerce,Apparel,Small Business,Toronto,2021-04-01,8,2021,$3.00,1682.6049,2021-02-01,8-2021,3-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,5,2021,$2.00,257.58,2021-02-01,5-2021,2-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,8,2021,$3.00,766.26,2021-02-01,8-2021,3-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,9,2021,$3.00,772.74,2021-02-01,9-2021,3-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,6,2021,$2.00,797.04,2021-02-01,6-2021,2-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,10,2021,$4.00,895.86,2021-02-01,10-2021,4-2021
bBQqLXTxleeOYWaoByQn,pikto,eCommerce,Other,Small Business,Toronto,2021-04-01,7,2021,$3.00,968.76,2021-02-01,7-2021,3-2021
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,2,2022,$1.00,26.724068,2021-03-01,2-2022,1-2022
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,12,2021,$4.00,27.54,2021-03-01,12-2021,4-2021
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,1,2022,$1.00,33.66544,2021-03-01,1-2022,1-2022
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,11,2021,$4.00,148.0356,2021-03-01,11-2021,4-2021
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,9,2021,$3.00,361.4868,2021-03-01,9-2021,3-2021
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,10,2021,$4.00,425.169,2021-03-01,10-2021,4-2021
ONJ018zaby3CQGZzRvEa,peace-collective,Retail,Apparel,Small Business,Toronto,2021-08-01,11,2021,$4.00,17.01,2021-03-01,11-2021,4-2021
ONJ018zaby3CQGZzRvEa,peace-collective,Retail,Apparel,Small Business,Toronto,2021-08-01,8,2021,$3.00,669.06,2021-03-01,8-2021,3-2021
ONJ018zaby3CQGZzRvEa,peace-collective,Retail,Apparel,Small Business,Toronto,2021-08-01,9,2021,$3.00,2224.0575,2021-03-01,9-2021,3-2021
ONJ018zaby3CQGZzRvEa,peace-collective,Retail,Apparel,Small Business,Toronto,2021-08-01,10,2021,$4.00,857.5875,2021-03-01,10-2021,4-2021
wrR8Wfl1tcusYbMXGnOR,glas-vapor-llc,Retail,Tobacco / Smoke / CBD Products,Midmarket,Los Angeles,2021-12-01,1,2022,$1.00,99,2021-04-01,1-2022,1-2022
wrR8Wfl1tcusYbMXGnOR,glas-vapor-llc,Retail,Tobacco / Smoke / CBD Products,Midmarket,Los Angeles,2021-12-01,2,2022,$1.00,105.75,2021-04-01,2-2022,1-2022
wrR8Wfl1tcusYbMXGnOR,glas-vapor-llc,Retail,Tobacco / Smoke / CBD Products,Midmarket,Los Angeles,2021-12-01,12,2021,$4.00,60.75,2021-04-01,12-2021,4-2021
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,3,2022,$1.00,30,2021-03-01,3-2022,1-2022
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,2,2022,$1.00,56,2021-03-01,2-2022,1-2022
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,12,2021,$4.00,80,2021-03-01,12-2021,4-2021
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,1,2022,$1.00,102,2021-03-01,1-2022,1-2022
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,10,2021,$4.00,168,2021-03-01,10-2021,4-2021
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,9,2021,$3.00,152,2021-03-01,9-2021,3-2021
ODOkfdgGDaLoj9hyRPE7,boyish-jeans,eCommerce,Apparel,Small Business,Los Angeles,2021-09-01,11,2021,$4.00,334,2021-03-01,11-2021,4-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,3,2022,$1.00,31.4519898,2021-03-01,3-2022,1-2022
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,7,2021,$3.00,169.2495,2021-03-01,7-2021,3-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,9,2021,$3.00,199.4706,2021-03-01,9-2021,3-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,2,2022,$1.00,218.9801572,2021-03-01,2-2022,1-2022
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,8,2021,$3.00,233.7255,2021-03-01,8-2021,3-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,12,2021,$4.00,340.5078,2021-03-01,12-2021,4-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,1,2022,$1.00,336.9395661,2021-03-01,1-2022,1-2022
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,10,2021,$4.00,352.6011,2021-03-01,10-2021,4-2021
k5hJBrsHHoCFrywycmC1,archives-tor,Retail,Apparel,Small Business,Toronto,2021-07-01,11,2021,$4.00,445.2732,2021-03-01,11-2021,4-2021
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,11,2021,$4.00,4182,2021-03-01,11-2021,4-2021
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,9,2021,$3.00,524,2021-03-01,9-2021,3-2021
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,3,2022,$1.00,700,2021-03-01,3-2022,1-2022
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,12,2021,$4.00,3582,2021-03-01,12-2021,4-2021
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,1,2022,$1.00,1884,2021-03-01,1-2022,1-2022
5BXx2JcZMsmGn9za62oh,icelinkwatches,Retail,Jewlery,Small Business,Los Angeles,2021-09-01,2,2022,$1.00,2106,2021-03-01,2-2022,1-2022
PBZrNHLjcW9GKEYUa1pC,plus-shop-square-one,eCommerce,Apparel,Small Business,Toronto,2022-02-01,3,2022,$1.00,6.7171335,2022-01-01,3-2022,1-2022
PBZrNHLjcW9GKEYUa1pC,plus-shop-square-one,eCommerce,Apparel,Small Business,Toronto,2022-02-01,4,2022,$2.00,6.7271975,2022-01-01,4-2022,2-2022
PBZrNHLjcW9GKEYUa1pC,plus-shop-square-one,eCommerce,Apparel,Small Business,Toronto,2022-02-01,2,2022,$1.00,6.681017,2022-01-01,2-2022,1-2022
umi0K26PDaqqQoNuRrDz,plus-shop-sherway-gardens,eCommerce,Apparel,Small Business,Toronto,2022-03-01,3,2022,$1.00,20.1514005,2022-01-01,3-2022,1-2022
umi0K26PDaqqQoNuRrDz,plus-shop-sherway-gardens,eCommerce,Apparel,Small Business,Toronto,2022-03-01,4,2022,$2.00,20.1815925,2022-01-01,4-2022,2-2022
kpnMP2FyJ52FUBr0fRb2,plus-shop-north-york,eCommerce,Apparel,Small Business,Toronto,2022-02-01,2,2022,$1.00,54.4306385,2022-01-01,2-2022,1-2022
JMWllRPJCMgzh3ib6mTF,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,10,2021,$4.00,259.605,2021-03-01,10-2021,4-2021
loqNDrMdYmMrpCyuTUVz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,1,2022,$1.00,1073.33344,2021-03-01,1-2022,1-2022
JMWllRPJCMgzh3ib6mTF,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,11,2021,$4.00,1294.785,2021-03-01,11-2021,4-2021
loqNDrMdYmMrpCyuTUVz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,3,2022,$1.00,717.547908,2021-03-01,3-2022,1-2022
loqNDrMdYmMrpCyuTUVz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,2,2022,$1.00,673.603714,2021-03-01,2-2022,1-2022
JMWllRPJCMgzh3ib6mTF,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,9,2021,$3.00,256.77,2021-03-01,9-2021,3-2021
loqNDrMdYmMrpCyuTUVz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,4,2022,$2.00,473.27813,2021-03-01,4-2022,2-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,2,2022,$1.00,3379.022598,2021-02-01,2-2022,1-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,6,2022,$2.00,70.63862025,2021-02-01,6-2022,2-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,5,2022,$2.00,3474.719568,2021-02-01,5-2022,2-2022
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,8,2021,$3.00,1945.215,2021-02-01,8-2021,3-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,12,2021,$4.00,7232.895,2021-02-01,12-2021,4-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,7,2021,$3.00,7545.15,2021-02-01,7-2021,3-2021
VcFF5tWdCPwdTP3j5gpf,bilsi,3PL,Logistics,Small Business,Toronto,2021-04-01,10,2021,$4.00,2420.28,2021-02-01,10-2021,4-2021
